Subject,Cond,N100_amp,P200_amp,N100_latency,P200_latency,peak_to_peak
OP0016,Perc,-8.023023935684946e-07,1.7947207689088237e-06,0.09375,0.2265625,2.597023162477318e-06
OP0016,Perc,-1.0218762307756628e-05,4.177520508682904e-06,0.1328125,0.1953125,1.4396282816439532e-05
OP0016,Perc,-1.5978140914208394e-06,5.492771268975089e-06,0.1015625,0.2421875,7.090585360395928e-06
OP0016,Perc,-6.906091141486186e-06,7.591364829670393e-06,0.125,0.1953125,1.4497455971156578e-05
OP0016,Perc,-5.806758975550198e-06,1.510277659354271e-06,0.1015625,0.2265625,7.317036634904469e-06
OP0016,Perc,-3.6358927001987253e-06,1.9925216390334864e-06,0.1484375,0.2421875,5.628414339232211e-06
OP0016,Perc,-1.3072225684907812e-05,3.33958936424744e-06,0.1328125,0.1875,1.6411815049155252e-05
OP0016,Perc,-2.9712803481876247e-06,2.691803879325301e-06,0.1484375,0.21875,5.6630842275129256e-06
OP0016,Perc,6.562940869230708e-08,3.301767554056301e-06,0.0859375,0.15625,3.236138145363994e-06
OP0016,Perc,-1.421607292163866e-05,-1.8693389348638495e-06,0.140625,0.203125,1.234673398677481e-05
OP0016,Perc,-7.247279003307171e-06,-2.962947710963377e-07,0.1171875,0.2109375,6.950984232210833e-06
OP0016,Perc,-8.429269662803745e-07,5.530932501531487e-06,0.1484375,0.203125,6.373859467811861e-06
OP0016,Perc,-1.6480929281171693e-06,2.7639747908179445e-06,0.0859375,0.1953125,4.412067718935114e-06
OP0016,Perc,-4.141809555027268e-06,-3.789222073875627e-06,0.0859375,0.15625,3.5258748115164053e-07
OP0016,Perc,-7.480201909577903e-07,9.10335307921321e-06,0.1484375,0.234375,9.851373270171e-06
OP0016,Perc,2.8220672459734824e-07,6.145089149517776e-06,0.0859375,0.21875,5.8628824249204275e-06
OP0016,Perc,-4.780105004527203e-06,7.900519483534244e-06,0.0859375,0.1875,1.2680624488061446e-05
OP0016,Perc,2.2440324789443057e-06,5.446296450490074e-06,0.1484375,0.171875,3.2022639715457684e-06
OP0016,Perc,-3.1042479913347915e-06,1.448681570816388e-06,0.140625,0.1953125,4.55292956215118e-06
OP0016,Perc,-1.149691132746371e-05,-3.735422610188518e-06,0.0859375,0.2421875,7.761488717275191e-06
OP0016,Perc,3.902903786751123e-07,5.135956271467184e-06,0.0859375,0.171875,4.745665892792072e-06
OP0016,Perc,1.5275382380577731e-06,3.4735396077747684e-06,0.1328125,0.203125,1.9460013697169955e-06
OP0016,Perc,-4.067352429013715e-06,1.4026834885785254e-06,0.125,0.2421875,5.47003591759224e-06
OP0016,Perc,-5.643245533363112e-07,4.5223558929573765e-06,0.125,0.171875,5.086680446293688e-06
OP0016,Perc,-3.219963249147822e-06,-1.227709183522902e-06,0.1171875,0.2109375,1.9922540656249203e-06
OP0016,Perc,3.1862883013811484e-06,1.0265491540793708e-05,0.1328125,0.21875,7.07920323941256e-06
OP0016,Perc,-5.085408404523976e-06,4.266599900328987e-06,0.0859375,0.171875,9.352008304852963e-06
OP0016,Perc,-3.4820571930910884e-06,8.178141155638182e-08,0.1484375,0.203125,3.5638386046474702e-06
OP0016,Perc,-4.342395621936376e-06,-1.662210093640623e-06,0.125,0.21875,2.6801855282957528e-06
OP0016,Perc,-1.9428208275849268e-06,2.8521368083734787e-06,0.0859375,0.2421875,4.7949576359584055e-06
OP0016,Perc,-7.2881853354072685e-06,4.999169870222059e-06,0.0859375,0.2109375,1.2287355205629327e-05
OP0016,Perc,-8.034385004038573e-06,5.905160456114159e-06,0.1484375,0.2109375,1.3939545460152733e-05
OP0016,Perc,2.4588420031757476e-06,3.4159911489295272e-06,0.1328125,0.15625,9.571491457537797e-07
OP0016,Perc,-2.143409859024553e-06,3.587230031818609e-07,0.140625,0.2109375,2.5021328622064136e-06
OP0016,Perc,-2.3562558791706745e-06,7.522261600133798e-06,0.109375,0.1875,9.878517479304473e-06
OP0016,Perc,-1.4589033637643878e-05,-1.495234501045686e-05,0.1328125,0.15625,3.6331137281298195e-07
OP0016,Perc,-5.714559544129458e-06,-6.336352536683385e-07,0.09375,0.234375,5.080924290461119e-06
OP0016,Perc,8.452018511902098e-07,8.559290415613066e-06,0.1328125,0.2421875,7.714088564422856e-06
OP0016,Perc,2.7981112368316932e-06,1.2349028530717016e-05,0.0859375,0.171875,9.550917293885322e-06
OP0016,Perc,-6.001002731545442e-06,-1.1185812573589192e-08,0.0859375,0.1640625,5.989816918971853e-06
OP0016,Perc,-2.0089883592506497e-06,4.758628024013109e-06,0.0859375,0.21875,6.7676163832637585e-06
OP0016,Prod,-2.5025896197141074e-07,5.346631466198258e-06,0.109375,0.2421875,5.596890428169669e-06
OP0016,Prod,2.5739018568601675e-06,5.997414086675783e-06,0.109375,0.1640625,3.4235122298156158e-06
OP0016,Prod,-7.6724177003705e-06,-4.782414710548822e-06,0.1484375,0.1796875,2.890002989821678e-06
OP0016,Prod,3.7015055090234755e-06,6.6153495040185255e-06,0.109375,0.1640625,2.91384399499505e-06
OP0016,Prod,-5.722541881081181e-06,-2.7115746066814566e-06,0.1484375,0.1875,3.0109672743997243e-06
OP0016,Prod,-1.652259224426054e-06,1.442817619929623e-05,0.09375,0.15625,1.6080435423722284e-05
OP0016,Prod,-6.311747153708947e-06,-6.144163459484696e-07,0.1484375,0.234375,5.697330807760477e-06
OP0016,Prod,-6.11726435833284e-06,2.0226850897324277e-07,0.0859375,0.15625,6.319532867306083e-06
OP0016,Prod,-3.877497116502231e-06,1.3479083901518387e-05,0.109375,0.1796875,1.7356581018020616e-05
OP0016,Prod,-3.374293831023141e-06,3.583140016106323e-06,0.140625,0.203125,6.957433847129464e-06
OP0016,Prod,-4.725008294449986e-06,2.071745420642886e-06,0.1015625,0.1875,6.796753715092872e-06
OP0016,Prod,-1.2641373778672966e-06,-7.629343767186866e-07,0.1484375,0.1640625,5.0120300114861e-07
OP0016,Prod,-7.170474905280964e-06,4.509964324590488e-06,0.0859375,0.2421875,1.1680439229871451e-05
OP0016,Prod,-6.938637707424285e-07,1.0544160516385378e-05,0.1484375,0.2421875,1.1238024287127807e-05
OP0016,Prod,-3.974404190749551e-06,2.587739945967101e-06,0.0859375,0.2421875,6.562144136716652e-06
OP0016,Prod,-7.295362358449197e-06,4.457767515697968e-06,0.1484375,0.2421875,1.1753129874147165e-05
OP0016,Prod,-7.314063322089737e-06,7.2153951279653645e-06,0.140625,0.2265625,1.4529458450055102e-05
OP0016,Prod,1.0362414287276698e-06,3.0804936624596175e-06,0.1484375,0.234375,2.0442522337319478e-06
OP0016,Prod,-7.257470641928241e-06,4.3849764535808244e-06,0.125,0.2421875,1.1642447095509064e-05
OP0016,Prod,-4.6531673932610585e-06,1.5954199049593345e-07,0.1171875,0.15625,4.812709383756992e-06
OP0016,Prod,-1.2056059853874074e-05,-5.656495687642957e-06,0.1015625,0.2421875,6.399564166231117e-06
OP0016,Prod,-1.17634905451813e-05,-1.8850908705279411e-06,0.125,0.2265625,9.87839967465336e-06
OP0016,Prod,-5.9970101041824015e-06,-5.767662387529026e-06,0.1484375,0.2421875,2.2934771665337533e-07
OP0016,Prod,5.08820486968577e-06,1.4956192011604777e-05,0.0859375,0.203125,9.867987141919007e-06
OP0016,Prod,-1.58964278574722e-05,-6.113494064298079e-07,0.1015625,0.2421875,1.5285078451042392e-05
OP0016,Prod,-7.948184727917878e-06,5.7064166844194804e-06,0.1171875,0.171875,1.3654601412337359e-05
OP0016,Prod,-1.9949761075344094e-06,5.240012152514018e-06,0.125,0.15625,7.234988260048428e-06
OP0016,Prod,-9.068518601659024e-06,3.853508990595892e-06,0.1171875,0.21875,1.2922027592254917e-05
OP0016,Prod,3.5645434962700343e-06,6.666599663770518e-06,0.140625,0.21875,3.1020561675004836e-06
OP0016,Prod,9.764689578211745e-06,1.2700936122528289e-05,0.109375,0.2109375,2.936246544316543e-06
OP0016,Prod,3.1003609118548563e-06,1.1971395723898683e-05,0.1015625,0.1875,8.871034812043827e-06
OP0016,Prod,-1.9508671363215354e-06,7.745462349414596e-07,0.140625,0.15625,2.725413371262995e-06
OP0016,Prod,6.861096226224025e-06,7.266467089637463e-06,0.09375,0.234375,4.053708634134379e-07
OP0016,Prod,-1.834415921743441e-06,2.79361198323525e-06,0.0859375,0.1640625,4.628027904978691e-06
OP0016,Prod,-1.5451923947886196e-06,4.37209738450347e-06,0.1328125,0.1875,5.91728977929209e-06
OP0016,Prod,-8.924570181860566e-06,4.601308070943367e-06,0.0859375,0.1640625,1.3525878252803934e-05
OP0016,Prod,1.275293501119448e-05,1.209312509687248e-05,0.1484375,0.1640625,6.598099143220015e-07
OP0016,Prod,-2.052898066822063e-07,3.156915940439634e-06,0.109375,0.1953125,3.36220574712184e-06
OP0016,Prod,-1.0245575953230841e-06,5.7856265848490235e-06,0.1015625,0.1875,6.810184180172108e-06
OP0016,Prod,-9.478763690893696e-06,4.516497164710154e-06,0.1171875,0.21875,1.399526085560385e-05
OP0016,Prod,-4.5552732382824465e-06,-2.6182204007760246e-06,0.109375,0.1875,1.937052837506422e-06
OP0016,Prod,3.4539378537689434e-06,8.494917912933354e-06,0.09375,0.1953125,5.040980059164411e-06
OP0016,Prod,-5.641118546971323e-06,-1.0195235203028745e-06,0.1484375,0.2421875,4.621595026668449e-06
OP0016,Prod,-1.0714151277056251e-05,6.6456881850902145e-06,0.09375,0.2265625,1.7359839462146464e-05
OP0016,Prod,-3.465616316303349e-06,6.430466630573423e-06,0.0859375,0.2265625,9.896082946876772e-06
OP0016,Prod,-1.2499430165787509e-05,3.850228982138699e-06,0.109375,0.15625,1.6349659147926208e-05
OP0016,Prod,-1.1773040842867952e-05,-6.430898762541673e-06,0.1328125,0.2109375,5.342142080326279e-06
OP0016,Prod,-4.930069121197535e-06,9.17854985466407e-08,0.1328125,0.2421875,5.021854619744175e-06
OP0016,Prod,-6.266221718106331e-06,-1.5777921314122159e-06,0.140625,0.2421875,4.688429586694115e-06
OP0016,Prod,2.1751224510390746e-05,2.6879156517313756e-05,0.1171875,0.2109375,5.12793200692301e-06
OP0016,Prod,4.8227503210831874e-06,1.1282937310714236e-05,0.109375,0.15625,6.4601869896310486e-06
OP0016,Prod,-3.2221149306969643e-06,6.995952650845686e-06,0.1484375,0.21875,1.021806758154265e-05
OP0016,Prod,5.322289366063186e-06,6.440318279642815e-06,0.0859375,0.15625,1.1180289135796292e-06
OP0016,Prod,-4.929798878063771e-06,7.285881129090586e-06,0.0859375,0.21875,1.2215680007154356e-05
OP0016,Prod,-2.816239599350434e-06,1.1154427135379003e-05,0.1484375,0.2421875,1.3970666734729437e-05
OP0016,Prod,-1.997983008108926e-06,5.102402726530587e-06,0.1015625,0.1875,7.100385734639513e-06
OP0016,Prod,-3.226111019408834e-06,2.433108167594818e-06,0.1171875,0.2421875,5.659219187003652e-06
OP0016,Prod,-6.182534357007803e-07,2.42173317159588e-06,0.140625,0.1953125,3.03998660729666e-06
OP0016,Prod,-5.75800396954811e-06,3.3409358768153884e-06,0.1484375,0.2265625,9.098939846363498e-06
OP0016,Prod,-9.877305157244157e-07,4.9959516545644436e-06,0.0859375,0.234375,5.98368217028886e-06
OP0016,Prod,-4.1264597476405416e-06,-2.3576500493104467e-06,0.1171875,0.15625,1.7688096983300948e-06
OP0016,Prod,-5.8730402593720854e-06,4.488136448386506e-07,0.125,0.21875,6.321853904210736e-06
OP0016,Prod,-4.333842069784665e-06,3.287492119620451e-06,0.0859375,0.203125,7.621334189405116e-06
OP0016,Prod,-5.975027937614146e-06,3.871410245624338e-06,0.1015625,0.234375,9.846438183238483e-06
OP0016,Prod,-8.93572211980358e-06,-1.934757349886878e-06,0.1171875,0.15625,7.000964769916701e-06
OP0016,Prod,-2.4079209014929086e-06,3.486133956083129e-06,0.0859375,0.21875,5.8940548575760375e-06
OP0016,Prod,-1.5924629759703074e-07,1.8758754577831846e-06,0.109375,0.15625,2.0351217553802153e-06
OP0016,Prod,-3.244872467111974e-06,3.91439932842457e-06,0.0859375,0.2421875,7.159271795536544e-06
OP0016,Prod,-1.053023987366042e-05,1.4586143263750685e-06,0.1171875,0.2421875,1.198885420003549e-05
OP0016,Prod,-1.3156422061205227e-05,-5.403670634481954e-06,0.140625,0.1875,7.752751426723273e-06
OP0016,Prod,-4.661038000431791e-06,5.759045808601948e-06,0.140625,0.2421875,1.0420083809033739e-05
OP0016,Prod,-1.1060968383425082e-05,-3.333634393670541e-06,0.1328125,0.1953125,7.727333989754541e-06
OP0016,Prod,-6.13111582871476e-06,1.9038721015184786e-06,0.109375,0.2421875,8.03498793023324e-06
OP0016,Prod,-1.567319405496271e-05,1.0171497404071446e-05,0.140625,0.1796875,2.5844691459034153e-05
OP0016,Prod,-3.0412322260859815e-06,3.177673050160422e-06,0.0859375,0.21875,6.2189052762464035e-06
OP0016,Prod,-9.12725612179015e-06,-9.745859733780037e-07,0.1484375,0.1953125,8.152670148412146e-06
OP0016,Prod,-3.2460581682566315e-06,5.668748105715848e-06,0.0859375,0.1640625,8.91480627397248e-06
OP0016,Prod,2.3687117429445733e-06,3.9124653319012786e-06,0.1171875,0.15625,1.5437535889567052e-06
OP0016,Prod,-6.898160650326272e-06,8.121972086850086e-06,0.09375,0.1640625,1.5020132737176358e-05
OP0016,Prod,-3.1365644834241087e-06,5.766782677576458e-06,0.109375,0.15625,8.903347161000567e-06
OP0016,Prod,-2.6672318666497478e-06,5.846959952683009e-06,0.1484375,0.2109375,8.514191819332757e-06
OP0016,Prod,-8.581528779094104e-06,3.3494169527795635e-06,0.1015625,0.1640625,1.1930945731873667e-05
OP0016,Prod,1.5013578570099101e-06,2.7612450826043662e-06,0.1484375,0.21875,1.2598872255944561e-06
OP0016,Prod,-9.70900090719072e-07,9.384188190299041e-06,0.1484375,0.2421875,1.0355088281018114e-05
OP0016,Prod,-8.634112342038628e-06,-9.456184145816178e-07,0.140625,0.2109375,7.68849392745701e-06
OP0016,Prod,-2.1091249598916465e-06,-1.0189811350923996e-06,0.1171875,0.203125,1.0901438247992468e-06
OP0016,Prod,1.5704357574637895e-06,1.142936844009696e-05,0.0859375,0.2265625,9.858932682633172e-06
OP0016,Prod,-1.0919757340808295e-05,-2.6888432078867073e-06,0.140625,0.203125,8.230914132921588e-06
OP0016,Prod,6.923742383963822e-07,5.903042582376834e-06,0.0859375,0.15625,5.210668343980452e-06
OP0016,Prod,-7.701006986639682e-06,-4.220367015979071e-06,0.109375,0.1640625,3.4806399706606113e-06
OP0016,Prod,-7.147650395362722e-06,-6.860002674655723e-07,0.1015625,0.15625,6.46165012789715e-06
OP0016,Prod,-6.1867884746349335e-06,2.4462800234067383e-06,0.0859375,0.171875,8.633068498041671e-06
OP0016,Prod,7.794379771431618e-06,1.18157706941678e-05,0.1484375,0.2265625,4.021390922736183e-06
OP0016,Prod,-1.5108722221335342e-06,1.7733189536719784e-06,0.1171875,0.1875,3.2841911758055128e-06
OP0016,Prod,2.928544739936361e-06,8.618395708480556e-06,0.1328125,0.2421875,5.689850968544195e-06
OP0016,Prod,-1.4236099176491683e-06,7.607659198422519e-06,0.1484375,0.2265625,9.031269116071687e-06
OP0016,Prod,-3.578877329532522e-07,8.744731730927193e-06,0.109375,0.1875,9.102619463880445e-06
OP0016,Prod,-9.323187669969776e-06,-5.817278122451652e-06,0.1328125,0.2421875,3.5059095475181247e-06
OP0016,Prod,-5.272623550324896e-07,4.278129724527077e-06,0.0859375,0.1640625,4.805392079559566e-06
OP0016,Prod,4.342980873212516e-06,1.2321098240285592e-05,0.1171875,0.2421875,7.978117367073077e-06
OP0016,Prod,3.380513464103183e-06,7.84981116492597e-06,0.109375,0.234375,4.469297700822788e-06
OP0016,Prod,-7.59349114705738e-07,4.38723172686592e-06,0.1484375,0.171875,5.1465808415716586e-06
OP0016,Prod,1.7487788140434442e-06,1.4651299238499687e-05,0.140625,0.203125,1.2902520424456243e-05
OP0016,Prod,2.470938874530613e-07,1.933118277220742e-06,0.0859375,0.21875,1.6860243897676809e-06
OP0016,Prod,-1.0592323435255574e-05,1.5483214284559416e-06,0.1328125,0.2421875,1.2140644863711516e-05
OP0016,Prod,-5.650057379190845e-06,4.192602050346301e-07,0.1328125,0.171875,6.069317584225475e-06
OP0016,Prod,-7.907349434265165e-06,-1.2861838123460322e-07,0.0859375,0.1640625,7.778731053030561e-06
OP0016,Prod,-3.269034548044811e-06,5.7805822560043565e-08,0.140625,0.1640625,3.3268403706048546e-06
OP0016,Prod,-4.219971075871503e-06,2.597387042481967e-07,0.09375,0.2421875,4.4797097801197e-06
OP0016,Prod,-4.990142185780362e-06,1.5453051891161904e-06,0.1171875,0.234375,6.5354473748965524e-06
OP0016,Prod,-1.7359072641899002e-06,2.190884730079828e-06,0.0859375,0.1875,3.926791994269728e-06
OP0016,Prod,-9.965040373928003e-06,-5.0067339409634735e-08,0.0859375,0.2421875,9.914973034518368e-06
OP0016,Prod,-1.4546820132397236e-06,3.7235333267957802e-06,0.1171875,0.1953125,5.178215340035503e-06
OP0016,Prod,-7.141490399846451e-06,8.369805550166435e-07,0.09375,0.1796875,7.978470954863094e-06
OP0016,Prod,-5.58804137202775e-06,2.501659864256403e-06,0.0859375,0.2421875,8.089701236284153e-06
OP0016,Prod,-7.175570908100927e-06,6.640528834357282e-07,0.1015625,0.2421875,7.839623791536655e-06
OP0016,Prod,-2.2569678183853107e-06,4.430318101483285e-06,0.0859375,0.2421875,6.687285919868596e-06
OP0016,Prod,-1.2379462288538426e-05,-6.782729885708005e-06,0.1484375,0.234375,5.596732402830421e-06
OP0016,Prod,-9.521007723325356e-06,-6.8268513631333176e-06,0.1484375,0.171875,2.694156360192038e-06
OP0016,Prod,-8.107103485809556e-06,-8.846484463938278e-07,0.1328125,0.2421875,7.222455039415728e-06
OP0016,Prod,-1.0935000274498497e-05,5.684381244053698e-06,0.1015625,0.2265625,1.6619381518552195e-05
OP0016,Prod,-5.720292691301021e-06,-5.273493490222556e-07,0.140625,0.2265625,5.192943342278765e-06
OP0016,Prod,-6.1030813010295275e-06,5.301038522690263e-06,0.0859375,0.2421875,1.140411982371979e-05
OP0016,Prod,-7.280208170505767e-06,-2.267383060060567e-07,0.1484375,0.2421875,7.05346986449971e-06
OP0016,Prod,-4.50156064127185e-06,3.3686082351910586e-06,0.09375,0.234375,7.87016887646291e-06
OP0016,Prod,-3.356428751784957e-06,4.721888698035631e-06,0.0859375,0.1953125,8.078317449820587e-06
OP0016,Prod,8.869627279575241e-09,3.0116801843094775e-06,0.1328125,0.15625,3.0028105570299023e-06
OP0016,Prod,-6.707077859819981e-06,7.362393042321885e-06,0.125,0.1875,1.4069470902141866e-05
OP0016,Prod,-1.0612434997084622e-06,6.990044448251228e-06,0.125,0.1953125,8.05128794795969e-06
OP0016,Prod,5.222391968620122e-07,1.1722733127572084e-05,0.1015625,0.2265625,1.1200493930710071e-05
OP0016,Prod,-5.696149244698508e-07,2.347931297954643e-06,0.1328125,0.1640625,2.9175462224244937e-06
OP0016,Prod,-2.1947859571777155e-06,3.5978852869792506e-06,0.125,0.1953125,5.792671244156966e-06
OP0016,Prod,-1.5998897321510066e-05,3.1108516994954126e-07,0.0859375,0.21875,1.6309982491459608e-05
OP0016,Prod,-7.1971945038724655e-06,6.060065008011171e-06,0.0859375,0.15625,1.3257259511883637e-05
OP0016,Prod,-5.879239145097272e-06,3.3618596262507927e-06,0.1484375,0.1875,9.241098771348065e-06
OP0016,Prod,-3.941996041160554e-06,8.643239972735666e-07,0.0859375,0.1796875,4.806320038434121e-06
OP0016,Prod,-4.835129677128187e-06,5.991098421856862e-06,0.1328125,0.2109375,1.082622809898505e-05
OP0016,Prod,-1.060678856254528e-05,3.6503992545195067e-07,0.1328125,0.2421875,1.0971828487997232e-05
OP0016,Prod,-7.067006394451053e-06,4.643796151616741e-07,0.09375,0.1796875,7.5313860096127275e-06
OP0016,Prod,-1.9384163307064556e-06,7.570372626648633e-06,0.1328125,0.2421875,9.508788957355089e-06
OP0016,Prod,1.4078984074092289e-06,8.575256045586226e-06,0.140625,0.1640625,7.167357638176997e-06
OP0016,Prod,5.005349789456121e-07,4.86261977050621e-06,0.1484375,0.2109375,4.362084791560598e-06
OP0016,Prod,-2.7893077104529707e-06,-1.4866943520624781e-06,0.140625,0.15625,1.3026133583904926e-06
OP0016,Prod,-1.96199316087923e-06,9.811671135882647e-06,0.1484375,0.21875,1.1773664296761876e-05
OP0016,Prod,1.6281081841416808e-06,1.8620044546650282e-06,0.1484375,0.1953125,2.3389627052334737e-07
OP0016,Prod,-1.2005634135703366e-05,-2.666058766383796e-06,0.0859375,0.2421875,9.33957536931957e-06
OP0016,Prod,-2.924192297138207e-06,7.745580545930435e-06,0.1484375,0.2421875,1.0669772843068642e-05
OP0016,Prod,-3.951453513313404e-06,2.056400359782103e-06,0.109375,0.2265625,6.007853873095508e-06
OP0016,Prod,-3.976947349627457e-06,1.0261727150036812e-05,0.1171875,0.2109375,1.423867449966427e-05
OP0016,Prod,-2.8552408873456678e-06,1.0763671650929515e-06,0.0859375,0.1640625,3.931608052438619e-06
OP0016,Prod,5.144115230764501e-07,6.666377603133375e-06,0.125,0.1640625,6.151966080056925e-06
OP0016,Prod,-6.712396852098258e-06,3.745825312739877e-06,0.1484375,0.1796875,1.0458222164838135e-05
OP0016,Prod,-5.035038992623581e-06,4.714638906998077e-06,0.0859375,0.2421875,9.749677899621658e-06
OP0016,Prod,-5.545284663303643e-06,4.310751642841209e-06,0.1484375,0.203125,9.856036306144851e-06
OP0016,Prod,9.942584350679198e-07,7.94200608086649e-06,0.109375,0.2421875,6.947747645798571e-06
OP0016,Prod,-3.636636377532375e-06,1.9889652553934576e-06,0.1328125,0.203125,5.625601632925832e-06
OP0016,Prod,-1.1651782029166595e-05,2.6860328407203828e-06,0.125,0.171875,1.4337814869886979e-05
OP0016,Prod,-8.796262766853471e-06,6.332123179417293e-06,0.1328125,0.1875,1.5128385946270763e-05
OP0016,Prod,1.0660659663337001e-06,2.793483714945849e-06,0.1171875,0.2109375,1.727417748612149e-06
OP0016,Prod,-1.4442349777614135e-05,-2.8459673104309125e-06,0.0859375,0.2265625,1.1596382467183221e-05
OP0016,Prod,-4.172173981852197e-06,4.206427905171539e-06,0.140625,0.2421875,8.378601887023737e-06
OP0016,Prod,-2.247424982589527e-06,3.3584892440867502e-06,0.09375,0.15625,5.605914226676278e-06
OP0016,Prod,-1.1296916442736612e-07,1.439365655271893e-05,0.1328125,0.21875,1.4506625717146295e-05
OP0016,Prod,-5.802318738270864e-06,-4.106124355625742e-06,0.0859375,0.15625,1.6961943826451216e-06
OP0016,Prod,1.7238114765459996e-06,1.0135664248586787e-05,0.1484375,0.2421875,8.411852772040787e-06
OP0016,Prod,-4.34185352761443e-06,6.281979896328873e-07,0.140625,0.1640625,4.970051517247317e-06
OP0016,Prod,-1.8969739019823965e-05,-1.6330290339840943e-05,0.1015625,0.2421875,2.639448679983022e-06
OP0016,Prod,-7.886929973415408e-06,-2.6139899276069074e-06,0.1484375,0.2109375,5.2729400458085e-06
OP0016,Prod,-2.9337154621248695e-06,3.17729260984891e-06,0.1015625,0.234375,6.111008071973779e-06
OP0016,Prod,-1.1758729660675815e-05,-8.881424713802649e-07,0.1328125,0.21875,1.087058718929555e-05
OP0016,Prod,-8.256286591066486e-06,2.9103523364571784e-06,0.0859375,0.2265625,1.1166638927523666e-05
OP0016,Prod,-3.480343554248101e-06,1.2832568630617669e-06,0.0859375,0.21875,4.763600417309868e-06
OP0016,Prod,-8.01313600207395e-06,-3.955067108022414e-06,0.0859375,0.15625,4.058068894051535e-06
OP0016,Prod,-4.7234103508399086e-06,-9.159468340781575e-07,0.0859375,0.2421875,3.807463516761751e-06
OP0016,Prod,-6.585146799873802e-06,3.7922171775063714e-06,0.109375,0.1640625,1.0377363977380173e-05
OP0016,Prod,-1.8121272313507838e-06,3.3528702196014846e-06,0.1015625,0.15625,5.164997450952269e-06
OP0016,Prod,-1.590720499099602e-06,-8.286618955156126e-07,0.1484375,0.15625,7.620586035839894e-07
OP0016,Prod,1.8406809637480477e-06,5.163372247812916e-06,0.1484375,0.1953125,3.322691284064869e-06
OP0016,Prod,-1.7388565353110464e-06,-1.6801063410176924e-06,0.1015625,0.15625,5.875019429335391e-08
OP0016,Prod,-4.048110148370937e-06,4.196250379545736e-06,0.0859375,0.234375,8.244360527916673e-06
OP0016,Prod,-4.661138960948348e-06,8.846333567611372e-07,0.1484375,0.21875,5.5457723177094856e-06
OP0016,Prod,-2.2756845293233097e-06,-1.1938446036285074e-06,0.125,0.21875,1.0818399256948023e-06
OP0016,Prod,-1.2301234458359649e-06,-4.120937522297942e-06,0.1484375,0.15625,2.8908140764619774e-06
OP0016,Prod,-5.13605388649381e-07,6.483416766396454e-06,0.0859375,0.15625,6.997022155045836e-06
OP0016,Prod,-1.0060251478138816e-05,1.3675144326135658e-06,0.125,0.2421875,1.1427765910752382e-05
OP0016,Prod,-4.584322368465993e-06,2.8185585537912676e-06,0.140625,0.1796875,7.402880922257261e-06
OP0016,Prod,-2.2654054917052363e-06,1.0476791848518208e-06,0.1484375,0.2109375,3.313084676557057e-06
OP0016,Prod,-5.582164459612778e-07,4.016059842027443e-06,0.09375,0.15625,4.574276287988721e-06
OP0016,Prod,-9.073695549242896e-06,-4.963713147571385e-06,0.1328125,0.15625,4.109982401671511e-06
OP0016,Prod,-5.640639782571033e-06,-2.037587485468405e-06,0.140625,0.2421875,3.6030522971026277e-06
OP0016,Prod,-1.254024179312251e-05,3.0206770682524823e-06,0.1484375,0.2265625,1.5560918861374992e-05
OP0016,Prod,-1.4107506070135524e-05,-9.54300370797074e-06,0.109375,0.2421875,4.5645023621647835e-06
OP0016,Prod,-1.0352076863076656e-05,-5.702172645753498e-06,0.109375,0.2421875,4.649904217323158e-06
OP0016,Prod,9.751498709587228e-07,7.957971641066796e-06,0.109375,0.1875,6.982821770108073e-06
OP0016,Prod,5.051049506469726e-06,1.4107733245253403e-05,0.0859375,0.2421875,9.056683738783678e-06
OP0016,Prod,-1.388213870720162e-06,3.0821652695091816e-06,0.0859375,0.2109375,4.470379140229343e-06
OP0016,Prod,-3.766220075637658e-06,4.555300417234651e-06,0.1015625,0.2265625,8.32152049287231e-06
OP0016,Prod,-8.854588595396705e-06,7.867169420811655e-07,0.109375,0.15625,9.641305537477871e-06
OP0016,Prod,1.2186887639017105e-06,5.4371430245882095e-06,0.1484375,0.234375,4.218454260686499e-06
OP0016,Prod,-4.4987337975128743e-07,1.1927750576946588e-05,0.1171875,0.1875,1.2377623956697875e-05
OP0016,Prod,-9.562654059790074e-06,3.0759995237451268e-06,0.09375,0.21875,1.26386535835352e-05
OP0016,Prod,-2.383548917680373e-06,7.651339108387594e-06,0.1328125,0.1875,1.0034888026067966e-05
OP0016,Prod,-5.971262927401356e-06,8.45965322278839e-07,0.0859375,0.2421875,6.817228249680195e-06
OP0016,Prod,-2.3125393465827727e-06,6.774064407812352e-06,0.1015625,0.1640625,9.086603754395126e-06
OP0016,Prod,-4.574441861700969e-06,-1.293960250365448e-06,0.140625,0.1640625,3.280481611335521e-06
OP0016,Prod,-8.85414870450773e-06,3.0684103890732807e-06,0.125,0.21875,1.1922559093581011e-05
OP0016,Prod,-1.15688868938752e-05,2.4760523344501357e-06,0.1171875,0.1953125,1.4044939228325336e-05
OP0016,Prod,-1.851049339864749e-06,6.208865578626492e-06,0.0859375,0.1875,8.05991491849124e-06
OP0016,Prod,-4.740370272467557e-06,9.439243965821424e-07,0.09375,0.1875,5.6842946690497e-06
OP0016,Prod,-4.5713003303340664e-07,3.398427136069696e-06,0.1328125,0.2421875,3.8555571691031025e-06
OP0016,Prod,-2.731685811218213e-06,9.454740055961965e-06,0.1015625,0.21875,1.2186425867180177e-05
