Subject,Cond,N100_amp,P200_amp,N100_latency,P200_latency,peak_to_peak
OP0014,Echo,-1.2854339489030545e-05,1.0106249482774948e-05,0.1328125,0.203125,2.2960588971805494e-05
OP0014,Echo,-8.593377543503953e-06,3.524448117707832e-05,0.140625,0.1875,4.383785872058227e-05
OP0014,Echo,-1.2864264623920145e-05,1.361063621875395e-05,0.109375,0.234375,2.6474900842674095e-05
OP0014,Echo,-1.3334259834338585e-05,1.9766905241111634e-05,0.109375,0.2421875,3.310116507545022e-05
OP0014,Echo,-5.761993231175286e-06,3.469343112854869e-05,0.1328125,0.203125,4.0455424359723974e-05
OP0014,Echo,-1.1347147304590624e-05,1.1940567993852531e-05,0.125,0.171875,2.3287715298443153e-05
OP0014,Echo,-7.431452492659822e-06,2.1198350080309488e-05,0.0859375,0.2421875,2.862980257296931e-05
OP0014,Echo,-6.585847906290674e-06,4.449268959404142e-05,0.0859375,0.234375,5.10785375003321e-05
OP0014,Echo,1.808863223781848e-07,1.793826152185077e-05,0.0859375,0.15625,1.7757375199472585e-05
OP0014,Echo,1.6361580922433958e-05,4.7325347523933674e-05,0.140625,0.1875,3.0963766601499716e-05
OP0014,Echo,-2.7452065110042392e-05,3.374738824275145e-05,0.140625,0.21875,6.119945335279384e-05
OP0014,Echo,5.4598367308845165e-06,8.360493933906428e-06,0.09375,0.234375,2.900657203021912e-06
OP0014,Echo,-3.134493221500093e-05,9.605853589329613e-06,0.1015625,0.1640625,4.095078580433054e-05
OP0014,Echo,-8.572695170529752e-06,-1.0278792295458347e-05,0.0859375,0.203125,1.7060971249285952e-06
OP0014,Echo,-1.1637117834101426e-05,1.0541836291179635e-05,0.0859375,0.2265625,2.2178954125281062e-05
OP0014,Echo,2.7399503490596173e-05,3.857888225121257e-05,0.0859375,0.2421875,1.11793787606164e-05
OP0014,Echo,-3.081864801676642e-05,4.391527607091096e-06,0.1484375,0.2109375,3.521017562385752e-05
OP0014,Echo,1.6113694881045997e-06,2.8693731980186602e-05,0.109375,0.1640625,2.7082362492082e-05
OP0014,Echo,-1.5999131116209775e-05,1.7268180054613345e-06,0.1484375,0.203125,1.772594912167111e-05
OP0014,Echo,-1.882145638798447e-05,2.763571215622606e-07,0.140625,0.1875,1.909781350954673e-05
OP0014,Echo,-1.7020507306147235e-05,1.9423263768659458e-05,0.1171875,0.171875,3.6443771074806696e-05
OP0014,Echo,-5.094207746758343e-06,1.788983173709913e-05,0.1484375,0.1796875,2.2984039483857473e-05
OP0014,Echo,-9.775354182733449e-06,7.836663734963969e-06,0.0859375,0.2421875,1.7612017917697416e-05
OP0014,Echo,-9.88225013406122e-06,2.6908216127613728e-05,0.1015625,0.1640625,3.6790466261674945e-05
OP0014,Echo,-3.0399915432981692e-05,-1.4951429685729712e-05,0.125,0.2421875,1.544848574725198e-05
OP0014,Echo,-1.8102568692108572e-05,1.0075415111344915e-05,0.0859375,0.203125,2.817798380345349e-05
OP0014,Echo,-1.0107736971996489e-05,1.4776150222902896e-05,0.0859375,0.2265625,2.4883887194899386e-05
OP0014,Echo,-1.079654153770841e-05,1.791594110640249e-05,0.140625,0.1953125,2.87124826441109e-05
OP0014,Echo,-1.0418769627947053e-05,2.0126106737582674e-05,0.140625,0.1875,3.054487636552973e-05
OP0014,Echo,-7.667848660720592e-07,2.212996587245711e-05,0.0859375,0.234375,2.289675073852917e-05
OP0014,Echo,1.3866046247941624e-05,3.1907795028891026e-05,0.1484375,0.203125,1.80417487809494e-05
OP0014,Echo,-7.615093145220613e-06,1.1749888736605206e-05,0.1328125,0.2421875,1.9364981881825818e-05
OP0014,Echo,-2.2309267561036443e-05,1.1956334582051442e-05,0.1015625,0.15625,3.4265602143087885e-05
OP0014,Echo,-2.423713239288852e-07,6.18490626560797e-07,0.1171875,0.2421875,8.608619504896822e-07
OP0014,Echo,-1.948659449131064e-05,3.3354123261606e-06,0.109375,0.1640625,2.282200681747124e-05
OP0014,Echo,-1.8634497341170015e-05,8.490632637926458e-06,0.09375,0.2265625,2.712512997909647e-05
OP0014,Echo,-1.2085567021301e-05,1.6979071521754554e-05,0.1484375,0.1875,2.9064638543055554e-05
OP0014,Echo,5.3490622849714555e-06,2.5994944339089526e-05,0.0859375,0.1796875,2.064588205411807e-05
OP0014,Echo,-3.805398378195899e-06,8.046055910599894e-06,0.1484375,0.203125,1.1851454288795793e-05
OP0014,Echo,-6.6248734029064105e-06,-1.2672797661350066e-05,0.1484375,0.21875,6.047924258443655e-06
OP0014,Echo,-1.0818251286847923e-05,2.8054856045463393e-05,0.140625,0.1875,3.887310733231132e-05
OP0014,Echo,-7.305600358683559e-06,3.054569162954887e-05,0.09375,0.2109375,3.7851291988232435e-05
OP0014,Echo,-8.13671195384001e-06,4.948953264721184e-06,0.0859375,0.2421875,1.3085665218561194e-05
OP0014,Echo,1.2891711128686525e-05,2.8520706001475642e-05,0.109375,0.15625,1.5628994872789118e-05
OP0014,Echo,-3.172318836635933e-06,7.985638500899626e-07,0.0859375,0.2109375,3.970882686725896e-06
OP0014,Echo,-6.690824906455554e-06,1.974009181154499e-05,0.1328125,0.1796875,2.6430916718000544e-05
OP0014,Echo,-5.45775412821573e-06,7.03347118746086e-06,0.1171875,0.15625,1.249122531567659e-05
OP0014,Shuff,-1.8000501460813222e-05,2.8268327185347908e-05,0.1171875,0.1640625,4.626882864616113e-05
OP0014,Shuff,-1.6439072073273906e-05,6.790029646068913e-06,0.125,0.1796875,2.322910171934282e-05
OP0014,Shuff,-1.3564619147981509e-06,2.1759727483132365e-05,0.1015625,0.2421875,2.3116189397930516e-05
OP0014,Shuff,-2.2912258946747498e-05,6.387565162603235e-06,0.09375,0.2421875,2.9299824109350733e-05
OP0014,Shuff,-9.303506545770624e-07,3.378454315064946e-05,0.1328125,0.1875,3.471489380522652e-05
OP0014,Shuff,-7.20704751884152e-06,1.2763769865258423e-05,0.0859375,0.2421875,1.9970817384099943e-05
OP0014,Shuff,-8.420365291350615e-06,1.7745115349096225e-05,0.1484375,0.203125,2.616548064044684e-05
OP0014,Shuff,7.922622213224733e-06,1.6786783908038066e-05,0.1328125,0.1796875,8.864161694813333e-06
OP0014,Shuff,-9.432240185458659e-06,3.5706275603656398e-06,0.1484375,0.1796875,1.3002867745824298e-05
OP0014,Shuff,1.5784921047442393e-05,2.425435253203657e-05,0.125,0.15625,8.469431484594178e-06
OP0014,Shuff,4.896313427354744e-06,2.4075187778483463e-05,0.1171875,0.203125,1.917887435112872e-05
OP0014,Shuff,1.5917018633442036e-05,2.501133458049382e-05,0.0859375,0.2109375,9.094315947051783e-06
OP0014,Shuff,-2.246540883880155e-05,3.7689268534035506e-06,0.1328125,0.171875,2.6234335692205102e-05
OP0014,Shuff,1.4465902736954253e-05,1.8750679897041517e-05,0.1484375,0.21875,4.284777160087264e-06
OP0014,Shuff,-4.12971007665429e-06,-5.440709408951409e-06,0.1328125,0.15625,1.3109993322971192e-06
OP0014,Shuff,1.8253948403616247e-05,5.241774794837337e-05,0.1171875,0.171875,3.416379954475712e-05
OP0014,Shuff,-2.5011392237651428e-05,9.292475288792847e-06,0.109375,0.1640625,3.430386752644428e-05
OP0014,Shuff,-1.3946342767075494e-05,1.3851745095052165e-05,0.1015625,0.171875,2.779808786212766e-05
OP0014,Shuff,-1.1616716692571431e-05,1.3089745417327605e-05,0.1328125,0.1796875,2.4706462109899036e-05
OP0014,Shuff,-6.2034824418125555e-06,3.0441171640544146e-05,0.09375,0.2421875,3.66446540823567e-05
OP0014,Shuff,-5.527691028981424e-06,1.6750739590951776e-05,0.1328125,0.171875,2.2278430619933198e-05
OP0014,Shuff,-1.8639345867595898e-05,1.5212776487645345e-05,0.1171875,0.1640625,3.385212235524124e-05
OP0014,Shuff,-4.2414912163958804e-05,-2.3500094367391273e-05,0.1484375,0.203125,1.891481779656753e-05
OP0014,Shuff,-1.3304359166617766e-05,5.375272680785503e-06,0.1484375,0.2421875,1.8679631847403268e-05
OP0014,Shuff,-2.8896784985568994e-05,-3.8135569758351886e-06,0.125,0.2421875,2.5083228009733805e-05
OP0014,Shuff,-7.596384083270143e-07,1.4708324010938277e-05,0.0859375,0.21875,1.546796241926529e-05
OP0014,Shuff,-3.383599577740693e-05,2.3606096494492085e-05,0.1328125,0.1875,5.744209227189902e-05
OP0014,Shuff,1.2355909865381471e-05,6.171732905038045e-05,0.1328125,0.203125,4.9361419184998985e-05
OP0014,Shuff,-1.995015267786571e-05,1.4409744474671305e-05,0.1328125,0.1953125,3.4359897152537015e-05
OP0014,Shuff,-2.3535084920950277e-05,1.8721095482124495e-05,0.09375,0.2109375,4.225618040307477e-05
OP0014,Shuff,-1.1693361346420105e-05,1.4191398863061037e-05,0.0859375,0.2109375,2.5884760209481142e-05
OP0014,Shuff,-1.892188345877725e-05,1.9691537821397164e-06,0.125,0.1796875,2.0891037240916965e-05
OP0014,Shuff,-1.4370433156875676e-05,-1.4379702099791348e-05,0.0859375,0.2265625,9.268942915671683e-09
OP0014,Shuff,-9.291258776428423e-06,2.1215322987896353e-05,0.125,0.203125,3.0506581764324776e-05
OP0014,Shuff,-3.456780989392242e-05,1.2973839261648953e-05,0.1328125,0.1875,4.754164915557137e-05
OP0014,Shuff,-1.2096516455050039e-05,-4.4694287761958254e-07,0.1484375,0.21875,1.1649573577430457e-05
OP0014,Shuff,5.204295232984092e-06,2.531676333403932e-05,0.1328125,0.1875,2.011246810105523e-05
OP0014,Shuff,2.001796997868423e-06,1.0421200244171671e-05,0.0859375,0.1640625,8.419403246303248e-06
OP0014,Shuff,-1.0049530734668399e-05,-5.307311146839997e-06,0.1484375,0.171875,4.742219587828402e-06
OP0014,Shuff,-8.846794983328465e-06,1.823008303247191e-05,0.0859375,0.1953125,2.7076878015800374e-05
OP0014,Shuff,-1.6310210518522233e-05,-8.463488002937484e-07,0.1484375,0.1875,1.5463861718228485e-05
OP0014,Shuff,-1.1409795659369322e-06,1.823053883047878e-05,0.0859375,0.2421875,1.9371518396415714e-05
OP0014,Shuff,-2.8739298868437767e-05,2.437708503152941e-05,0.09375,0.2421875,5.311638389996718e-05
OP0014,Shuff,1.1971406861304926e-05,4.903889345313225e-05,0.0859375,0.2265625,3.7067486591827326e-05
OP0014,Shuff,-1.3712078658571878e-05,1.29267954783954e-05,0.1015625,0.21875,2.6638874136967276e-05
OP0014,Shuff,-6.5457051322216205e-06,1.8399179756775933e-05,0.140625,0.203125,2.4944884888997553e-05
OP0014,Shuff,-8.716213277880016e-06,2.407980483212756e-05,0.1171875,0.1640625,3.2796018110007576e-05
OP0014,Shuff,-1.2260132854125461e-05,1.1184582000125163e-05,0.1015625,0.2421875,2.3444714854250624e-05
OP0014,Shuff,-8.325314344017935e-06,7.481588324446788e-06,0.1484375,0.21875,1.5806902668464722e-05
OP0014,Shuff,-3.036539096456288e-06,3.104184183810192e-05,0.09375,0.2421875,3.4078380934558204e-05
OP0014,Shuff,-1.0085018395702707e-05,3.819640447391553e-06,0.125,0.203125,1.390465884309426e-05
OP0014,Shuff,-2.2215227991943477e-05,1.3420344759766945e-05,0.0859375,0.2265625,3.563557275171042e-05
OP0014,Shuff,-1.5937978127198282e-05,1.876761531484402e-05,0.1328125,0.1875,3.470559344204231e-05
OP0014,Shuff,-3.104653868651582e-05,1.3900961260270598e-05,0.1015625,0.171875,4.494749994678642e-05
OP0014,Shuff,1.3402145120051583e-07,2.267101264610851e-05,0.09375,0.21875,2.2536991194907993e-05
OP0014,Shuff,1.4876762623711612e-05,3.192337285774065e-05,0.1484375,0.1796875,1.704661023402904e-05
OP0014,Shuff,-1.7891615962232655e-05,2.9932030756186657e-05,0.1328125,0.1875,4.7823646718419315e-05
OP0014,Shuff,-9.477618596122145e-06,-2.3950407989564572e-06,0.1484375,0.2421875,7.082577797165688e-06
OP0014,Shuff,-1.0210488879985812e-05,3.4507430909554312e-06,0.1015625,0.15625,1.3661231970941244e-05
OP0014,Shuff,-1.2259221423631686e-06,1.7964019069417327e-06,0.0859375,0.2109375,3.0223240493049015e-06
OP0014,Shuff,-1.4745040896317937e-05,8.335078058109344e-06,0.109375,0.2109375,2.308011895442728e-05
OP0014,Shuff,-2.2263926436687785e-05,1.546197035994516e-05,0.09375,0.203125,3.772589679663295e-05
OP0014,Shuff,2.192361791588257e-06,5.167437546605289e-06,0.1484375,0.2265625,2.975075755017032e-06
OP0014,Shuff,-6.87133132383472e-06,3.16862032083941e-05,0.1015625,0.15625,3.855753453222882e-05
OP0014,Shuff,-4.205990563046303e-05,-4.158301525387447e-06,0.1328125,0.1875,3.790160410507558e-05
OP0014,Shuff,-2.2649200133450708e-05,1.6110290505824847e-05,0.1328125,0.203125,3.875949063927556e-05
OP0014,Shuff,-1.1115656662047512e-05,1.6806584064415486e-05,0.140625,0.2109375,2.7922240726462996e-05
OP0014,Shuff,-1.903127369822909e-05,5.4338288680597544e-06,0.1171875,0.1640625,2.4465102566288847e-05
OP0014,Shuff,-2.5399524389026805e-05,1.5322991511357755e-05,0.1328125,0.171875,4.072251590038456e-05
OP0014,Shuff,-2.7029202477754904e-05,-6.223161873800762e-06,0.1484375,0.2109375,2.0806040603954142e-05
OP0014,Shuff,-2.402062618783604e-05,1.2439730441764968e-05,0.0859375,0.234375,3.6460356629601006e-05
OP0014,Shuff,-1.4775918957791812e-05,8.202879667835053e-06,0.140625,0.1875,2.2978798625626865e-05
OP0014,Shuff,-1.5023831285309816e-05,7.328789007664994e-06,0.1484375,0.2109375,2.235262029297481e-05
OP0014,Shuff,7.533338433371646e-06,3.7250396528548235e-05,0.1171875,0.1640625,2.971705809517659e-05
OP0014,Shuff,-2.224773220694999e-05,1.5705530289161967e-05,0.140625,0.1953125,3.795326249611196e-05
OP0014,Shuff,-1.865375166734181e-05,3.59257817115213e-05,0.0859375,0.2109375,5.457953337886311e-05
OP0014,Shuff,-1.809285209639922e-05,1.411367576974623e-05,0.09375,0.15625,3.220652786614545e-05
OP0014,Shuff,-2.1557478501791413e-05,-3.4483408220890763e-06,0.1484375,0.1875,1.8109137679702338e-05
OP0014,Shuff,-1.130431634303731e-05,8.06445857716546e-06,0.1015625,0.2265625,1.936877492020277e-05
OP0014,Shuff,-2.8661423019861428e-05,-9.620007711670753e-07,0.109375,0.15625,2.7699422248694353e-05
OP0014,Shuff,-5.353137524053577e-06,1.216545095706371e-05,0.109375,0.15625,1.7518588481117288e-05
OP0014,Shuff,-7.873678200495943e-06,1.0452011314694184e-06,0.1484375,0.1796875,8.918879331965361e-06
OP0014,Shuff,-1.1400887612139927e-05,2.0334059667932608e-05,0.140625,0.1875,3.173494728007254e-05
OP0014,Shuff,-2.4740884743934535e-05,9.503200628665283e-06,0.109375,0.171875,3.424408537259982e-05
OP0014,Shuff,-1.557167534973642e-05,3.4287935651995456e-05,0.125,0.1875,4.9859611001731874e-05
OP0014,Shuff,-1.2757893668147649e-05,1.7957805007998156e-05,0.1484375,0.203125,3.071569867614581e-05
OP0014,Shuff,-2.313272446824515e-06,3.2552224151884936e-05,0.140625,0.2109375,3.486549659870945e-05
OP0014,Shuff,-1.4867314928385885e-05,1.9131397643919894e-05,0.1484375,0.2109375,3.3998712572305776e-05
OP0014,Shuff,-1.3673187535141097e-05,2.571002238407988e-05,0.1015625,0.2421875,3.9383209919220975e-05
OP0014,Shuff,-2.49479144529571e-05,2.385355720684309e-05,0.09375,0.234375,4.880147165980019e-05
OP0014,Shuff,-7.8638034331276e-06,3.202917736370768e-05,0.1171875,0.1796875,3.989298079683528e-05
OP0014,Shuff,-1.537108317306099e-05,2.2797503570255985e-05,0.1484375,0.21875,3.8168586743316976e-05
OP0014,Shuff,-7.301906436365725e-06,4.20955548121667e-05,0.1171875,0.171875,4.9397461248532426e-05
OP0014,Shuff,-2.0843390201910087e-05,1.582190457183368e-05,0.1484375,0.2109375,3.666529477374377e-05
OP0014,Shuff,-1.5926161958859738e-05,1.7146023881086634e-05,0.09375,0.2265625,3.3072185839946375e-05
OP0014,Shuff,-4.921992391241842e-06,1.3758852958972363e-05,0.0859375,0.203125,1.8680845350214204e-05
OP0014,Shuff,-1.1778999532237493e-05,1.7435900555621233e-05,0.1484375,0.1953125,2.9214900087858727e-05
OP0014,Shuff,-2.0749277421351947e-05,2.1126349787197414e-05,0.1484375,0.1953125,4.187562720854936e-05
OP0014,Shuff,-1.8432338036376667e-05,4.1375097009463934e-07,0.109375,0.1640625,1.8846089006471307e-05
OP0014,Shuff,1.9472431374810658e-05,5.2729876163284634e-05,0.140625,0.1953125,3.325744478847398e-05
OP0014,Shuff,-7.690888716496607e-06,1.075253722162761e-05,0.0859375,0.21875,1.8443425938124214e-05
OP0014,Shuff,-1.580023285056208e-05,1.4424110277823734e-05,0.109375,0.1640625,3.0224343128385813e-05
OP0014,Shuff,-2.9567550495233433e-05,4.741201828855313e-06,0.0859375,0.2421875,3.4308752324088746e-05
OP0014,Shuff,-1.6331699839537338e-05,1.820688051054013e-05,0.1484375,0.203125,3.453858035007747e-05
OP0014,Shuff,-1.4849064499267457e-05,1.417892447725458e-05,0.0859375,0.15625,2.9027988976522036e-05
OP0014,Shuff,-4.337171601512779e-06,2.2783451742116667e-05,0.0859375,0.2265625,2.7120623343629444e-05
OP0014,Shuff,-2.8678254926616555e-05,-1.159034389506055e-05,0.1015625,0.2421875,1.7087911031556005e-05
OP0014,Shuff,-1.7812507943883672e-06,1.8558507463959713e-05,0.0859375,0.21875,2.033975825834808e-05
OP0014,Shuff,-1.293016608057404e-05,1.3438375634946256e-05,0.1015625,0.2421875,2.6368541715520297e-05
OP0014,Shuff,-1.4599167763009529e-05,-1.4404755418160002e-05,0.1484375,0.21875,1.9441234484952755e-07
OP0014,Shuff,-9.322177925449945e-06,2.9043859135481866e-05,0.125,0.171875,3.836603706093181e-05
OP0014,Shuff,5.053824605690307e-07,2.4324807104483486e-05,0.1484375,0.1953125,2.3819424643914457e-05
OP0014,Shuff,-2.7452862961874042e-05,2.445427609055287e-07,0.125,0.1953125,2.769740572277957e-05
OP0014,Shuff,-1.6565621846849893e-05,1.0967488699562033e-05,0.109375,0.15625,2.7533110546411925e-05
OP0014,Shuff,-1.9082154895210846e-05,2.2634697739459533e-05,0.1015625,0.2265625,4.171685263467038e-05
OP0014,Shuff,-2.1847616932130744e-05,3.004438625734863e-06,0.1484375,0.1875,2.4852055557865605e-05
OP0014,Shuff,-1.6561095390749224e-05,1.8651826718427207e-05,0.0859375,0.2265625,3.521292210917643e-05
OP0014,Shuff,-3.996783174706456e-06,1.8116783460617858e-05,0.1484375,0.2265625,2.2113566635324314e-05
OP0014,Shuff,-2.391777380562869e-05,5.581482793664056e-06,0.140625,0.1875,2.9499256599292744e-05
OP0014,Shuff,-6.32973239948846e-06,2.5759753454183408e-05,0.109375,0.2421875,3.208948585367187e-05
OP0014,Shuff,-1.3920163700990925e-05,-4.5496987731143905e-06,0.1484375,0.203125,9.370464927876534e-06
OP0014,Shuff,-4.096594887498201e-06,2.3196682174100787e-05,0.109375,0.15625,2.729327706159899e-05
OP0014,Shuff,-1.6148627149640417e-06,4.855790417459361e-06,0.1171875,0.15625,6.4706531324234025e-06
OP0014,Shuff,1.2722398065672675e-07,7.976746200592359e-06,0.140625,0.1953125,7.849522219935632e-06
OP0014,Shuff,-9.229115714888496e-06,2.0486605605037825e-05,0.140625,0.171875,2.971572131992632e-05
OP0014,Shuff,-1.922731440719912e-05,2.023206278365347e-05,0.0859375,0.2421875,3.945937719085259e-05
OP0014,Shuff,-1.0464265574797764e-05,1.9630743163095756e-05,0.1484375,0.2109375,3.0095008737893522e-05
OP0014,Shuff,-1.3099141759578837e-05,2.1723126313154118e-05,0.1484375,0.2109375,3.482226807273296e-05
OP0014,Shuff,1.2346435068384509e-05,2.389315776294287e-05,0.1015625,0.21875,1.1546722694558361e-05
OP0014,Shuff,-3.4466775246441104e-05,-1.7732943333221437e-06,0.09375,0.2421875,3.269348091311896e-05
OP0014,Shuff,1.016160792737547e-06,1.73422646251897e-05,0.1328125,0.1953125,1.632610383245215e-05
OP0014,Shuff,-1.9805476781145364e-05,1.125680354746042e-05,0.140625,0.2109375,3.106228032860578e-05
OP0014,Shuff,-7.4816919163698025e-06,1.768433566571571e-05,0.1015625,0.15625,2.5166027582085513e-05
OP0014,Shuff,-2.5098330441483308e-05,6.7149613382457245e-06,0.125,0.234375,3.1813291779729035e-05
OP0014,Shuff,-1.4624854471094211e-05,2.2504729620579693e-05,0.125,0.1796875,3.71295840916739e-05
OP0014,Shuff,-1.535786403961791e-05,1.2839492062524865e-05,0.1484375,0.2109375,2.8197356102142773e-05
OP0014,Shuff,9.32928453641e-06,3.87246130217669e-05,0.109375,0.171875,2.9395328485356895e-05
OP0014,Shuff,-8.302357356125068e-06,2.652216358115909e-05,0.140625,0.203125,3.482452093728416e-05
OP0014,Shuff,-1.0178526668668055e-05,2.4869696880952354e-05,0.140625,0.1953125,3.5048223549620405e-05
OP0014,Shuff,-1.692176540363459e-05,2.990357212520015e-06,0.125,0.234375,1.9912122616154604e-05
OP0014,Shuff,-7.964153133453645e-06,-6.424304612842311e-07,0.140625,0.171875,7.321722672169414e-06
OP0014,Shuff,-6.0003738516931875e-06,6.2731271793342245e-06,0.1484375,0.21875,1.2273501031027413e-05
OP0014,Shuff,-1.491832563182867e-06,3.4917649128706866e-05,0.109375,0.171875,3.6409481691889734e-05
OP0014,Shuff,-3.187856946068204e-05,1.1543811646659341e-05,0.1171875,0.171875,4.342238110734138e-05
OP0016,Echo,-1.0579076902750826e-06,9.214200731668968e-06,0.09375,0.1953125,1.027210842194405e-05
OP0016,Echo,-1.482732612595741e-05,-3.303769787161068e-06,0.125,0.1796875,1.1523556338796342e-05
OP0016,Echo,-3.384460390023758e-06,8.28556101826151e-06,0.1171875,0.2421875,1.1670021408285267e-05
OP0016,Echo,-2.1217788211058464e-06,1.51752409757936e-06,0.109375,0.2109375,3.6393029186852063e-06
OP0016,Echo,-4.187794845541978e-06,-2.3241322841981106e-07,0.1328125,0.1875,3.955381617122167e-06
OP0016,Echo,-8.065791757209436e-07,4.7510657179223886e-06,0.09375,0.15625,5.557644893643332e-06
OP0016,Echo,3.831762312701795e-07,4.90029824012608e-06,0.109375,0.1953125,4.5171220088559e-06
OP0016,Echo,9.71564589864554e-06,1.3466086796261235e-05,0.0859375,0.1640625,3.750440897615695e-06
OP0016,Echo,1.3605042564783457e-05,2.7410218429131502e-05,0.0859375,0.2421875,1.3805175864348045e-05
OP0016,Echo,-1.8070472393986265e-05,-1.2077876799954791e-05,0.109375,0.1796875,5.992595594031474e-06
OP0016,Echo,1.3225224527614845e-06,1.8625902151640935e-06,0.109375,0.171875,5.40067762402609e-07
OP0016,Echo,-3.1464447947833544e-06,6.3807669205177805e-06,0.1015625,0.2421875,9.527211715301136e-06
OP0016,Echo,-1.0969620722183043e-05,2.6617835908538093e-06,0.1484375,0.234375,1.3631404313036852e-05
OP0016,Echo,-2.7625707485885488e-06,2.35239450486255e-06,0.140625,0.21875,5.114965253451099e-06
OP0016,Echo,-8.819693182271987e-06,-1.518157227454757e-06,0.140625,0.21875,7.30153595481723e-06
OP0016,Echo,2.4681850092270032e-06,6.921953804631935e-06,0.0859375,0.21875,4.453768795404933e-06
OP0016,Echo,-1.9247029141315016e-06,6.561102171218023e-06,0.1171875,0.2421875,8.485805085349525e-06
OP0016,Echo,1.1221206179728541e-06,7.188015535421539e-06,0.1484375,0.234375,6.065894917448685e-06
OP0016,Echo,-2.3471637964974905e-06,9.287044609908059e-06,0.0859375,0.234375,1.1634208406405549e-05
OP0016,Echo,-2.5935095178417893e-06,4.818071018152337e-06,0.09375,0.2265625,7.411580535994127e-06
OP0016,Echo,-2.794347267477082e-06,4.968487542641091e-06,0.109375,0.2421875,7.762834810118173e-06
OP0016,Echo,4.123426410513732e-06,9.981181885876252e-06,0.0859375,0.1953125,5.8577554753625195e-06
OP0016,Echo,3.1519560113260923e-06,7.043836888838436e-06,0.125,0.15625,3.891880877512343e-06
OP0016,Echo,-2.5256694563482114e-06,1.6789487719372207e-06,0.0859375,0.1796875,4.204618228285432e-06
OP0016,Echo,-2.983219709842492e-06,1.0511195465374095e-06,0.1015625,0.15625,4.034339256379902e-06
OP0016,Echo,-7.455444612305114e-06,3.0490206670419024e-06,0.1484375,0.21875,1.0504465279347016e-05
OP0016,Echo,4.492089479000301e-06,7.17740836321518e-06,0.1015625,0.171875,2.6853188842148794e-06
OP0016,Echo,-3.000836697740227e-06,5.006124616108102e-06,0.1484375,0.2109375,8.00696131384833e-06
OP0016,Echo,-6.978928574263476e-06,6.487381359303768e-08,0.125,0.2421875,7.043802387856514e-06
OP0016,Echo,-7.518345447650535e-06,7.833246932070786e-07,0.1015625,0.2421875,8.301670140857613e-06
OP0016,Echo,-3.1147123078292663e-06,3.1251344989759682e-06,0.109375,0.234375,6.239846806805235e-06
OP0016,Echo,-6.308421133750126e-06,1.054367349841562e-06,0.140625,0.2109375,7.362788483591688e-06
OP0016,Echo,-4.332665919228622e-06,2.554950549905962e-06,0.1484375,0.2265625,6.8876164691345845e-06
OP0016,Echo,-5.730815380029274e-06,2.992955269992408e-06,0.1484375,0.203125,8.723770650021682e-06
OP0016,Echo,-6.543373761038158e-08,7.454119995591718e-06,0.09375,0.15625,7.519553733202099e-06
OP0016,Echo,1.5646059308828747e-06,8.874992422707986e-06,0.1484375,0.21875,7.3103864918251115e-06
OP0016,Echo,-1.665880033479808e-06,3.704399858626622e-06,0.1484375,0.2109375,5.37027989210643e-06
OP0016,Echo,-5.338831579011251e-07,1.5142104399164557e-06,0.1484375,0.1640625,2.0480935978175806e-06
OP0016,Echo,-1.0607830752542374e-05,1.70338422116587e-07,0.0859375,0.2265625,1.0778169174658961e-05
OP0016,Echo,1.3687191425101187e-06,6.098433310958903e-06,0.140625,0.171875,4.729714168448785e-06
OP0016,Echo,-3.438627804928537e-06,2.2559410892622737e-06,0.1171875,0.2421875,5.694568894190811e-06
OP0016,Echo,-8.115260029218105e-07,2.6791552293028535e-06,0.0859375,0.234375,3.490681232224664e-06
OP0016,Echo,-1.0197764060024498e-05,-7.267804532261498e-07,0.1015625,0.234375,9.470983606798349e-06
OP0016,Echo,-6.804761657731475e-08,1.3409626319320647e-05,0.109375,0.2265625,1.3477673935897963e-05
OP0016,Echo,3.3439944002312456e-06,7.179799738400568e-06,0.0859375,0.2421875,3.835805338169322e-06
OP0016,Echo,-7.741726378302294e-06,-3.15139007589051e-06,0.1328125,0.203125,4.590336302411784e-06
OP0016,Echo,-1.8183839545894789e-06,9.821918459000545e-06,0.125,0.1640625,1.1640302413590023e-05
OP0016,Echo,-2.480800461786748e-05,-9.996692273911885e-06,0.1015625,0.1796875,1.4811312343955595e-05
OP0016,Echo,-7.200880194224938e-06,1.236348205700804e-06,0.140625,0.171875,8.437228399925741e-06
OP0016,Echo,-5.346947410777994e-06,3.957552165441026e-06,0.1484375,0.171875,9.30449957621902e-06
OP0016,Echo,-3.7063749993117105e-06,7.861027190643244e-06,0.0859375,0.21875,1.1567402189954954e-05
OP0016,Echo,-1.1230438249280565e-05,-5.627771133697949e-06,0.1484375,0.2421875,5.602667115582616e-06
OP0016,Echo,-2.30810950735763e-06,1.6751236911396754e-06,0.109375,0.2265625,3.9832331984973055e-06
OP0016,Echo,-1.3223983221790459e-05,7.154900401147306e-07,0.109375,0.1796875,1.393947326190519e-05
OP0016,Echo,-2.2416261922879594e-06,5.354851313165441e-06,0.09375,0.1953125,7.596477505453401e-06
OP0016,Echo,-3.083013106826004e-06,9.066825333798103e-07,0.109375,0.203125,3.989695640205814e-06
OP0016,Echo,-3.890060433486545e-06,8.999393225756557e-06,0.140625,0.21875,1.2889453659243102e-05
OP0016,Echo,-1.4649232192338364e-06,6.606290671244939e-06,0.1015625,0.1875,8.071213890478775e-06
